Node,Adjacent nodes
1495069463,"[1495069451, 1495069427, 1495069482, 1495069472]"
1495069427,"[1495069463, 1495069438, 1495069410, 1495069441]"
1495069410,"[1495069427, 1495069386, 1495069405, 1495069416]"
1495069386,"[1495069410, 1084663307, 1495069389, 1495069369]"
1495069369,"[1495069386, 1495069376, 1495069342, 1495069367]"
1495069342,"[1495069347, 1495069369, 1495069317, 1495069350]"
1495069317,"[1495069289, 1495069342, 1495069329, 1495069307]"
1495069289,"[1495069295, 1495069300, 1495069317, 1495069262]"
1495069262,"[1495069255, 1495069289, 1495069266, 1495069234]"
1495069234,"[1495069238, 1495069216, 1495069244, 1495069262]"
1495069216,"[1495069213, 301303373, 1495069224, 1495069234]"
301303373,"[1084663218, 1495069216, 1495075076]"
441996487,"[441996498, 441996562, 441996488, 441996494]"
441996500,"[441996498, 3111112083, 441996501]"
3111112083,"[3111112080, 441996500, 441996499]"
441996499,"[3111112083, 441996488, 441996489, 302524953, 441996478]"
441996488,"[302524936, 441996490, 441996499]"
441996504,"[302524928, 441996503, 441996509, 1536346401]"
441996503,"[441996506, 441996504, 441996509]"
441996509,"[441996500, 441996503, 2123566262]"
441996483,"[441996491, 441996572, 3111115364, 302524937, 3100107365]"
302524937,"[302524939, 441996483, 441996572, 441996563, 3100107365, 441996533]"
2854641340,[441996537]
441996536,"[441996537, 441996528, 441996538]"
441996537,"[441996535, 441996536, 441996532]"
441996524,"[441996531, 441996529, 2096960560]"
441996531,"[441996524, 2096960525, 441996566]"
441996502,"[441996506, 2123566262, 302524959]"
441996481,"[3100107365, 441996495, 2096960557, 302524932]"
441996484,"[3111121939, 441996573, 302524932, 3111115364]"
3111115364,"[441996483, 3111115361, 441996484]"
3100107365,"[302524937, 441996492, 441996483]"
441996523,"[441996516, 441996526, 441996522]"
441996522,"[441996523, 441996525, 441996515]"
3111118116,[441996535]
441996528,"[441996535, 441996536, 441996530]"
441996535,"[441996537, 441996528, 441996479]"
441996526,"[441996525, 441996523, 441996527]"
441996525,"[441996522, 441996526, 441996566]"
441996573,"[441996480, 3111115361, 441996518, 441996484]"
441996518,"[441996516, 441996573, 441996517]"
441996516,"[441996523, 441996515, 441996518]"
441996527,"[441996529, 441996526, 441996566]"
441996529,"[441996524, 441996527, 441996479]"
2096960560,"[441996524, 2096960525, 3111112628]"
3111112628,"[3111121939, 2096960560, 3111112627]"
3111121939,"[3111112628, 3111121930]"
3111121940,[441996484]
302524936,"[302524953, 302524937, 441996488, 302524914]"
441996517,"[441996518, 441996515, 441996485]"
441996520,"[302524939, 441996485, 441996519]"
441996519,"[441996520, 441996566]"
441996495,"[441996496, 441996481, 441996494]"
441996492,"[3100107365, 441996490, 441996491]"
441996491,"[441996492, 441996483, 441996489]"
2096960557,"[302524939, 441996481, 302524932]"
2123566262,"[441996502, 441996509, 441996501]"
441996501,"[3111112080, 441996500, 2123566262, 302524959]"
441996510,"[302524914, 1490263281]"
441996515,"[441996516, 441996522, 441996517]"
441996478,"[302524955, 3111112080, 441996499, 3111148922]"
441996489,"[441996499, 441996491, 441996490]"
441996572,"[441996534, 302524937, 3111115361, 441996483]"
441996534,"[441996532, 441996572, 441996533]"
441996532,"[441996534, 441996537, 441996538]"
441996479,"[441996535, 441996529, 3111118121, 441996530]"
3111118121,"[441996563, 3111148922, 441996479]"
3111148922,"[3111118121, 3111148922]"
3111118111,[441996478]
302524953,"[302524955, 302524936, 441996499]"
2854641342,[441996534]
441996533,"[441996534, 302524937, 441996538]"
441996497,"[441996561, 369314880, 441996498]"
441996494,"[441996493, 441996487, 441996495]"
2854641339,[441996529]
441996530,"[441996563, 441996479, 441996528]"
3111118114,[441996532]
441996538,"[441996536, 441996532, 441996533]"
441996490,"[441996492, 441996488, 441996489]"
441996485,"[441996480, 441996520, 3111121930, 441996517]"
441996566,"[441996531, 441996525, 441996519, 441996527]"
2096960525,"[441996531, 2096960560, 3111112627]"
3111112627,"[2096960525, 3111112628, 3111121930]"
3111121930,"[3111121939, 3111112627]"
3230166061,[441996485]
2364133381,"[1490263297, 302524927]"
1490263297,"[1490263281, 2364133381]"
1490263281,"[1490263297, 441996510]"
3111257359,[302524927]
441996553,"[441996564, 441996547, 441996548]"
441996564,"[302524943, 441996553, 302524910]"
441996551,"[441996550, 441996554, 441996552]"
441996548,"[441996549, 441996565, 441996546, 441996553]"
441996565,"[441996549, 302524918, 302524919, 441996548]"
441996543,"[441996544, 441996539, 441996545]"
441996542,[441996539]
302524939,"[441996562, 441996520, 2096960557]"
441996562,"[441996561, 369314880, 441996487]"
441996563,"[3111118121, 441996530]"
3111115361,"[441996572, 441996573, 3111115364]"
302524955,"[302524936, 302524953, 441996561, 441996478]"
3111112080,"[3111112083, 441996501, 441996478]"
441996561,"[302524959, 441996497]"
441997365,"[441997363, 441997364, 441997367]"
441997364,"[4241505762, 441997365, 441997362]"
577031469,"[441997374, 441997375, 577031469]"
441997379,[577031469]
441997369,"[441997374, 441997348, 2332338087]"
441997374,"[441997375, 577031469, 441997369]"
441997352,"[4241505983, 441997347, 441997356, 441997376, 441997349]"
441997356,"[441997355, 4241506580, 441997352]"
4241506580,"[4241506562, 441997356, 441997353]"
4241505823,[441997352]
441997363,"[369608983, 441997365, 441997362]"
441997362,"[441997364, 369608983, 441997363]"
441997381,[441997382]
441997370,"[4241505762, 441997382]"
441997382,"[369608983, 441997370]"
441997367,"[441997366, 369608983, 441997365, 441997371]"
441997366,"[4241505762, 441997368, 441997367]"
441997347,"[2332338087, 441997367, 441997348, 441997376, 441997375]"
2332338087,"[441997347, 441997369, 441997377]"
441997348,"[441997369, 4241506769, 441997357]"
441997371,"[441997375, 441997368, 441997367]"
441997368,"[441997366, 369608983, 474347856, 441997371]"
441997349,"[441997355, 4241506931, 474347858, 441997352]"
441997355,"[441997356, 474347858, 441997349]"
474347858,"[441997355, 474347865]"
441997376,"[441997347, 441997352, 441997377]"
441997377,"[2332338087, 441997376]"
441997358,[441997357]
4241506769,"[4241506562, 441997348]"
441997357,"[441997360, 441997348]"
2629443860,"[295155581, 582632952]"
295154575,"[295154578, 2022764260]"
295154578,"[295154575, 2361402254]"
5087780076,"[295154574, 295154731, 2362746689]"
2362746689,"[5087780076, 295154512]"
443901642,[443901625]
443974173,"[297087417, 443974186, 4785895429, 295161718]"
4785895429,"[443974173, 443974186, 4785895429]"
443974186,"[4785895429, 443974184]"
1770412436,[443974173]
443974184,"[2652357727, 298221404, 443974186, 295164422]"
1556967714,"[1556967795, 344426550]"
1675481602,"[370472617, 1675481594, 444089602]"
298864482,"[370472614, 298864461, 298864484, 298864496, 298864479]"
298864484,"[3908613258, 298864484, 435599888, 3132758507, 298864482]"
539429090,"[475036028, 539429091, 582626128, 297103135]"
582626128,"[1060176384, 539429090, 582632962]"
296173110,"[447753992, 2824390344]"
447753992,"[295164484, 296173110, 295169072]"
2824390344,"[356204357, 296173110]"
534397305,"[4045724239, 1213193897]"
4266411662,[4045724239]
4045724239,"[4045724237, 534397305, 1387219824]"
358747307,"[2271665687, 358747308, 571366700, 295167707]"
2271665687,"[2271665688, 2271665678, 358747307, 341558652, 2271665680]"
448826460,"[4625235839, 448826469, 4806257962, 4461959972]"
448826469,"[296596418, 4806257965, 448826460]"
2263301479,"[2263301488, 2263301437, 449818436, 449818435]"
449818435,"[1696814615, 449818436, 1952646950, 2263301479]"
449962832,[295182627]
295182627,[295170033]
450192317,"[538396958, 1556926773, 297523115]"
538396958,"[538396958, 450192317]"
450192321,"[295169598, 297523109, 1556926799, 450192323]"
450192323,"[1556926781, 450192321, 297523113]"
450525427,"[450525402, 450525405, 450525429]"
450525429,"[450525393, 450525394, 450525427]"
450525420,[450525421]
450525424,"[450525421, 450525422]"
450525421,"[450525424, 295190580, 295190490]"
450525425,"[450525394, 450525396, 450525428]"
450525428,"[450525425, 450525418, 450525405]"
450525418,"[450525419, 450525428, 450525396, 450525423, 365517291]"
450525423,"[450525426, 450525419, 450525418]"
450525426,"[450525423, 450525396, 450525399]"
295190490,"[450525421, 450525422]"
450525422,"[450525424, 295190490]"
450525391,[450525396]
450525396,"[295190620, 450525426, 450525425, 450525418, 450525399]"
450528226,"[450528223, 450528227, 450528225]"
450528225,"[450528226, 450528228, 450528221]"
450525430,"[420478341, 295190578]"
2024749162,"[367380649, 295830929, 2024749155]"
451953119,"[3430025130, 451953120, 297523115, 297523149]"
451953120,"[451953119, 295173379, 451953120]"
453372829,"[295162876, 3833834912, 3637404722]"
3833834912,"[453372865, 453372829]"
453372865,"[453372872, 3833834912]"
453675076,"[507068258, 453675077, 453675148, 297713290]"
453675077,"[453675149, 295173374, 453675076]"
453675148,"[453675149, 453674945, 534067303, 453675076]"
453675149,"[453675077, 453675148, 453675009]"
2271665671,"[295165810, 2271665688, 2271665662, 448268585]"
2096960556,[441996527]
441996506,"[441996502, 441996503, 441996505]"
1558527912,"[543668504, 2728285853, 1558527909]"
1558527909,"[2728285852, 1558527905, 1558527912, 2786441364]"
4778849381,"[4778849363, 4778849365]"
4778849363,"[788300471, 4778849381]"
454642366,"[299192941, 454642370]"
454642372,"[454642370, 454642380, 454642384]"
454642380,"[498411529, 508515106, 454642372]"
295156203,"[295167757, 4663237594, 412122273]"
295167757,"[295170038, 295156203, 295155682, 295155676]"
457415601,"[457415597, 457415602, 457415604]"
457415602,"[457415600, 457415601, 295190519]"
457415594,"[457415598, 457415592, 295190525, 457415596]"
457415596,"[457415598, 457415599, 457415594]"
457415564,"[457415565, 457415562, 457415611]"
457415565,"[457415605, 457415564, 457415622]"
913980822,"[457415576, 457415562, 457415563]"
457415576,"[457415605, 913980822, 457415560]"
457415589,"[295190507, 365517021, 457415586]"
457415559,"[457415560, 457415561, 457415574, 295190657]"
457415574,"[457415572, 457415559, 457415606]"
457415568,"[457415622, 457415606, 457415566]"
457415622,"[457415568, 457415565, 365517450, 457415611]"
457415585,"[365517037, 295190508, 457415582]"
457415591,"[295190507, 457415588, 457415590]"
365517021,"[365517137, 365516971, 457415589, 457415587]"
457415587,"[365517037, 457415584, 365517021]"
295190508,"[457415585, 295190502, 295190584]"
457415561,"[457415563, 457415572, 457415559, 295190584]"
457415572,"[457415561, 457415607, 457415574]"
457415566,"[457415568, 457415607, 457415611]"
457415611,"[365517137, 457415564, 457415566, 457415622]"
457415599,"[457415596, 457415592, 457415595]"
457415604,"[457415603, 457415600, 457415601]"
457415600,"[457415602, 365517151, 457415604]"
457415592,"[295190581, 457415599, 457415595, 457415594]"
457491339,"[297655406, 457491344, 457491341, 457491333]"
457491341,"[298746595, 298746593, 669638227, 457491339]"
669638227,"[457491351, 457491341, 669638223]"
457491351,"[669638227, 906780102, 457491352]"
906780102,"[457491351, 906780094, 457491348]"
457491348,"[906780102, 906780083, 457491350]"
906780083,"[906780107, 457491344, 457491348]"
457491344,"[906780081, 906780087, 906780083]"
457491350,"[906780107, 457491352, 457491348]"
457491329,"[295190582, 457491329, 369741976]"
457491330,[457491329]
669638777,[457491333]
457491333,"[5321945892, 457491339]"
457491352,"[457491351, 457491350, 669638223]"
295162305,"[295162866, 295163053, 295162301]"
295518862,"[295169646, 295169745, 2713720688]"
295169745,"[295518862, 295518858, 295163146, 295163137]"
459645279,"[459645286, 459645032, 459645306]"
459645286,"[459645291, 459645279, 459645312]"
2110528448,"[2110528450, 459645358, 459645044]"
2110528450,"[2110528448, 2110528449]"
459645179,"[459645170, 459645135, 459645159]"
459645170,"[459645179, 459645107, 459645127]"
459645067,"[369610027, 459645135, 459645058]"
459645135,"[459645179, 459645107, 459645067]"
459645107,"[459645170, 459645135, 459645190]"
459645190,"[459645095, 459645199, 459645107]"
459645095,"[369610027, 459645190, 459645100]"
369610027,"[459645095, 369610025, 459645082]"
459645199,"[459645190, 459645127, 459645100]"
459645159,"[459645179, 459645135, 459645127, 459645078]"
459645213,"[459645331, 459645220, 459645306, 459645206]"
459645206,"[459645213, 459645241, 459645312, 459645259]"
459645241,"[459645331, 459645269, 459645206]"
459645331,"[459645241, 459645337]"
459645228,[459645213]
459645016,"[459645020, 459645032, 459645082, 440089976]"
459645020,"[459645095, 459645024, 459645016, 459645091]"
459645024,"[459645020, 459645220, 459645067, 459645088]"
459645220,"[459645024, 459645259, 459645269, 459645213]"
459645306,"[459645213, 459645312, 459645279, 459645337]"
459645032,"[459645291, 459645279]"
459645039,[459645016]
459645291,"[459645286, 459645032, 459645351]"
459645377,[459645358]
459645044,"[2110528448, 459645351, 2110528449]"
459645358,"[2110528448, 459645351]"
459645127,"[459645170, 459645199, 459645107, 459645159]"
459645088,"[459645091, 459645024, 459645078]"
459645078,"[459645058, 459645159, 459645088, 459645082]"
459645058,"[459645259, 459645067, 459645078]"
459645074,[459645024]
459645312,"[459645337, 459645286, 459645306, 459645206]"
459645337,"[459645331, 459645312]"
459645091,"[459645020, 459645088, 459645100]"
459645100,"[459645091, 459645199, 459645095, 459645082]"
459645298,[459645331]
459645269,"[459645241, 459645259]"
459645248,[459645241]
459645082,"[369610027, 459645016, 459645100]"
459645259,"[459645220, 459645269, 459645058, 459645206]"
459650354,"[459650365, 440089971]"
459650365,"[459650354, 2643650825]"
2643650825,"[459650365, 973485201]"
459650373,"[459650360, 2643650823]"
459650360,"[295184316, 459650373]"
295184316,"[459650360, 295184322]"
459653335,"[459653358, 459653354, 459653338, 459653341]"
459653354,"[459653335, 459653351, 459653357]"
459653357,"[459653354, 459653356, 459653351]"
459653356,"[459653358, 459653345, 459653357]"
459653345,"[459653346, 459653356, 459653348]"
459653348,"[459653345, 459653347, 459653350]"
459653350,"[459653338, 459653348, 459653349]"
459653338,"[459653317, 459653324, 459653350]"
459653324,"[459653338, 459653325, 459653326]"
459653326,"[459653330, 459653324, 459653328]"
459653353,"[459653346, 459653354, 459653351, 459653341]"
459653351,"[459653354, 459653353, 459653357]"
459653330,"[459653325, 459653326, 459653328]"
459653325,"[459653330, 459653324]"
459653336,[459653330]
459653358,"[459653317, 459653335, 459653356]"
459653327,[459653330]
459653346,"[459653345, 459653347, 459653353]"
459653317,"[459653358, 654208578, 459653325, 459653338]"
459653349,"[459653347, 459653350]"
459653341,"[459653335, 654208578, 459653353, 459653349, 654208577]"
459653347,"[459653346, 459653349, 459653348]"
459653342,[459653341]
459665771,"[368193748, 459665772, 459665766]"
459665772,"[459665771, 459665766, 459665764, 459665767]"
459665707,"[1942540087, 1092698097, 459665706, 1942540084]"
459665769,"[368193748, 459665770, 1091427303, 368193773]"
459665770,"[459665767, 459665769, 368193776]"
